ProductTitle,EveryDayVolumnModelList,ProductPrice,ProductSource,ProductSourceImage,Cover,TagName,BloggerCount,LiveCount,Volume,Price,PriceValue,ProductUrl,ProductThirdUrl,HasReply,BrandName,BrandId,BrandDetailUrl,ShopId,RealProductId,IsCommissionRate,CommissionRate,ShopName,ShopDetailUrl,SourceTypeName,IsLigthning,Living,PriceRate,IsPriceBlock,BeginDate,EndDate
哆琪高活性耐高糖酵母粉5g 发酵粉馒头包子花卷面包烘培干酵母,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3637820421-eb777adcb73944069cc0ed8bc43372fb.jpg,烘焙原料/食品添加剂,2,24,64,634,0.0,#/StaticPage/ProductDetail?relProductId=21772869188421&sourceType=99&timestamp=1717111606&signature=1c8f4afa6ef041e1e605ccaa4c22549b,https://app.kwaixiaodian.com/merchant/shop/detail?id=21772869188421,0,哆琪,268611,#/StaticPage/BrandDetail?brandId=268611&isTrusted=true,292535,21772869188421,0,0%,燕知春食品专营店,#/StaticPage/Shop/Detail?shopId=292535,快手小店,0,,0,-1,,
尚川耐高糖高活性干酵母粉发面蒸馒头蒸包子多用5g小包装,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-8cf25eac76314843bb76bdcf00e5ede3.jpg,烘焙原料/食品添加剂,6,154,72,634,0.0,#/StaticPage/ProductDetail?relProductId=21084999652726&sourceType=99&timestamp=1717111606&signature=3d1db29bb25ada7db4a7a48543c37dc5,https://app.kwaixiaodian.com/merchant/shop/detail?id=21084999652726,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,21084999652726,0,0%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
80%活性高活性酵母粉5g,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1541242193-1dee8018a0bf4242abf08080aaff9083.jpg,烘焙原料/食品添加剂,1,1,63,629,0.0,#/StaticPage/ProductDetail?relProductId=22233434232193&sourceType=99&timestamp=1717111606&signature=bf175576aa7199c8c57af5796bb1e124,https://app.kwaixiaodian.com/merchant/shop/detail?id=22233434232193,0,德亿鲜,32452,#/StaticPage/BrandDetail?brandId=32452&isTrusted=true,350663,22233434232193,0,0%,九州食品专营店,#/StaticPage/Shop/Detail?shopId=350663,快手小店,0,,0,-1,,
【晶姐专属】百钻双效泡打粉无铝害50g/袋,[],9.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2116691726-9a6b03004ab84aafac778037d777cbec.jpg,烘焙原料/食品添加剂,2,36,64,627,0.0,#/StaticPage/ProductDetail?relProductId=20983933691726&sourceType=99&timestamp=1717111606&signature=58bd7ec402b6fff560441e4ab022a0fb,https://app.kwaixiaodian.com/merchant/shop/detail?id=20983933691726,0,百钻/BAKER DREAM,22,#/StaticPage/BrandDetail?brandId=22&isTrusted=true,829,20983933691726,1,40%,大丰苏瑞食品专营店,#/StaticPage/Shop/Detail?shopId=829,快手小店,0,,0,-1,,
低卡博士【0脂0色素0香精】啵冻粉果冻粉布丁粉1包14小袋共70g,[],12.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/item-1103102697-2b877bf267934509bf7f4b074ee71a59.jpg,烘焙原料/食品添加剂,3,42,51,614,0.0,#/StaticPage/ProductDetail?relProductId=20674191670697&sourceType=99&timestamp=1717111606&signature=b43fe9494643e3223e639704a77e87d7,https://app.kwaixiaodian.com/merchant/shop/detail?id=20674191670697,0,低卡博士,79896,#/StaticPage/BrandDetail?brandId=79896&isTrusted=true,2313,20674191670697,0,0%,低卡博士食品官方旗舰店,#/StaticPage/Shop/Detail?shopId=2313,快手小店,0,,0,-1,,
森庄农品【3袋仅9.9元】快速米发糕专用粉100g家用大米发糕粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3399033434-82283e09df4242d39d750f33202984f0.jpg,烘焙原料/食品添加剂,6,87,62,614,0.0,#/StaticPage/ProductDetail?relProductId=20300401842434&sourceType=99&timestamp=1717111606&signature=777fefdba92a59328f495d1d7ed70a27,https://app.kwaixiaodian.com/merchant/shop/detail?id=20300401842434,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,238093,20300401842434,1,45%,森庄农品官方旗舰店,#/StaticPage/Shop/Detail?shopId=238093,快手小店,0,,0,-1,,
9.9到手50包 老面味发面王发面宝发酵粉高活性小包酵母,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1563040849-8971cc570c4242e0a40520c762f01383.jpg,烘焙原料/食品添加剂,1,95,58,574,0.0,#/StaticPage/ProductDetail?relProductId=21854779042849&sourceType=99&timestamp=1717111606&signature=46441cd77d006ed5ff95f0b2103d16d9,https://app.kwaixiaodian.com/merchant/shop/detail?id=21854779042849,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,132479,21854779042849,0,0%,梵净食品专营店,#/StaticPage/Shop/Detail?shopId=132479,快手小店,0,,0,-1,,
【粉丝福利】老面味发面王5g发面宝50袋复合酵母粉速发粉酵母粉WZ,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1152663571-96fc0b9810e14957875ab69a2688f3b2.jpg,烘焙原料/食品添加剂,1,28,58,574,0.0,#/StaticPage/ProductDetail?relProductId=21851751159571&sourceType=99&timestamp=1717111606&signature=52764a839842ecd51ad5eaad70f41d61,https://app.kwaixiaodian.com/merchant/shop/detail?id=21851751159571,0,海帝,100896,#/StaticPage/BrandDetail?brandId=100896&isTrusted=true,226297,21851751159571,0,0%,海帝浩然专卖店,#/StaticPage/Shop/Detail?shopId=226297,快手小店,0,,0,-1,,
【划算！29.9元10袋】蛋糕预拌粉 奶香浓郁 香甜丝滑 100克/袋,[],29.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2499940465-ad53396c60f94ce78e5dfc38cfe211f9.jpg,烘焙原料/食品添加剂,1,1,19,568,0.0,#/StaticPage/ProductDetail?relProductId=22200475060465&sourceType=99&timestamp=1717111606&signature=c05e2a7323c3ff11914c6b598d55b172,https://app.kwaixiaodian.com/merchant/shop/detail?id=22200475060465,0,,0,,308039,22200475060465,0,0%,肖栎食品2个体店,#/StaticPage/Shop/Detail?shopId=308039,快手小店,0,,0,-1,,
川秀纳豆发酵菌粉纳豆激酶日本纳豆家用自制纳豆菌粉3g,[],11.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2851816658-e7815c70900e4039bb0f556ad3fb1455.jpg,烘焙原料/食品添加剂,3,7,47,559,0.0,#/StaticPage/ProductDetail?relProductId=20006478388658&sourceType=99&timestamp=1717111606&signature=c228415000a7ab450ae6b1d9ebdea711,https://app.kwaixiaodian.com/merchant/shop/detail?id=20006478388658,0,川秀,6768,#/StaticPage/BrandDetail?brandId=6768&isTrusted=true,220209,20006478388658,1,35%,川秀烘焙官方旗舰店,#/StaticPage/Shop/Detail?shopId=220209,快手小店,0,,0,-1,,
红曲米粉装烤肠食用色素红曲粉上色红丝绒蛋糕烘焙色素10g,[],12.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3723194003-cfd734e942ae40cab1824a2124239162.jpg,烘焙原料/食品添加剂,4,72,43,555,0.0,#/StaticPage/ProductDetail?relProductId=21562888073003&sourceType=99&timestamp=1717111606&signature=12ebd6e09403000abf3a1dfb93321400,https://app.kwaixiaodian.com/merchant/shop/detail?id=21562888073003,0,祝氏心宜,85075,#/StaticPage/BrandDetail?brandId=85075&isTrusted=true,305144,21562888073003,0,0%,祝氏心宜鑫创专卖店,#/StaticPage/Shop/Detail?shopId=305144,快手小店,0,,0,-1,,
幸福屯推荐 老面味发面宝6克 复合酵母速发粉富含生物酶益生菌,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2374390615-244801a3443844c69da58d01bd420d6f.jpg,烘焙原料/食品添加剂,10,197,59,554,0.0,#/StaticPage/ProductDetail?relProductId=20726194811615&sourceType=99&timestamp=1717111606&signature=b1bb387c2678d021b386c68cd2ad0d7f,https://app.kwaixiaodian.com/merchant/shop/detail?id=20726194811615,0,幸福屯,80018,#/StaticPage/BrandDetail?brandId=80018&isTrusted=true,7680,20726194811615,1,50%,幸福屯沈阳茂汇专卖店,#/StaticPage/Shop/Detail?shopId=7680,快手小店,0,,0,-1,,
老面味发面宝发面王发酵粉高活性复合酵母粉小包蒸馒头包子,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-6afe149cc2774f90b00fe2d90717749c.jpg,烘焙原料/食品添加剂,14,155,56,545,0.0,#/StaticPage/ProductDetail?relProductId=21789526356190&sourceType=99&timestamp=1717111606&signature=9ebd62bca4a82ff4c05d98afde678146,https://app.kwaixiaodian.com/merchant/shop/detail?id=21789526356190,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,297982,21789526356190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
【达人专享】正宗老面味包子馒头花卷发酵粉【5克发72包】【CC】,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u2-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3244545757-26034d7507904cda8630cf9b8a389496.jpg,烘焙原料/食品添加剂,3,13,54,535,0.0,#/StaticPage/ProductDetail?relProductId=21855825033757&sourceType=99&timestamp=1717111606&signature=54696d3fa7d054241590e53f0fc051f2,https://app.kwaixiaodian.com/merchant/shop/detail?id=21855825033757,0,桂中康,192492,#/StaticPage/BrandDetail?brandId=192492&isTrusted=true,346482,21855825033757,0,0%,先驰食品专营店,#/StaticPage/Shop/Detail?shopId=346482,快手小店,0,,0,-1,,
【苹姐优选】40袋高活性耐高糖干酵母馒头花卷烘焙发酵粉5g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-779340010-9e235c25cc99473b8ee2eb188729afd6.jpg,烘焙原料/食品添加剂,1,20,54,535,0.0,#/StaticPage/ProductDetail?relProductId=20692009111010&sourceType=99&timestamp=1717111606&signature=ad9916f246e8266fec8fa940918c6207,https://app.kwaixiaodian.com/merchant/shop/detail?id=20692009111010,0,虎师傅,88724,#/StaticPage/BrandDetail?brandId=88724&isTrusted=true,180896,20692009111010,0,0%,希尔康调味品专营店,#/StaticPage/Shop/Detail?shopId=180896,快手小店,0,,0,-1,,
正智调奶油色粉,[],28.00,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/item-2342348806-41539fb70741409bad2b119b0c0fa044.jpg,烘焙原料/食品添加剂,1,16,19,532,0.0,#/StaticPage/ProductDetail?relProductId=4658411318806&sourceType=99&timestamp=1717111606&signature=ce9f078e6c5559066ef5d3a041550513,https://app.kwaixiaodian.com/merchant/shop/detail?id=4658411318806,0,正智,25228,#/StaticPage/BrandDetail?brandId=25228&isTrusted=true,335264,4658411318806,0,0%,芳姐烘焙小店企业店,#/StaticPage/Shop/Detail?shopId=335264,快手小店,0,,0,-1,,
【9.9发50袋】老面味发面王发面宝发酵粉高活性复合酵母粉蒸馒头,[],2.90 - 5.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-bbe153a64f1943fd9237cc16bc0b22d2.jpg,烘焙原料/食品添加剂,23,176,89,525,0.0,#/StaticPage/ProductDetail?relProductId=21258747933190&sourceType=99&timestamp=1717111606&signature=d735332a9be03d21bec5894ddc483a22,https://app.kwaixiaodian.com/merchant/shop/detail?id=21258747933190,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,297982,21258747933190,1,30%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
老面味发面王发酵粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-f7175746691a4eddae37581a597c0436.jpg,烘焙原料/食品添加剂,1,3,54,525,0.0,#/StaticPage/ProductDetail?relProductId=22078012312190&sourceType=99&timestamp=1717111606&signature=1a4f315b0352f7b67ea33513a2a03fb6,https://app.kwaixiaodian.com/merchant/shop/detail?id=22078012312190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,22078012312190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
【春款上新】【拍一发五十】发面旺高活性包子馒头发酵粉HY,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-45397577-e1cf5a5c22654560a205ee0aae5c4fec.jpg,烘焙原料/食品添加剂,3,8,52,519,0.0,#/StaticPage/ProductDetail?relProductId=21718959709577&sourceType=99&timestamp=1717111606&signature=3ff3d142a1ffa843075dbaff3adececd,https://app.kwaixiaodian.com/merchant/shop/detail?id=21718959709577,0,德亿鲜,32452,#/StaticPage/BrandDetail?brandId=32452&isTrusted=true,345728,21718959709577,0,0%,梦星禾食品专营店,#/StaticPage/Shop/Detail?shopId=345728,快手小店,0,,0,-1,,
【燕青专属】厨房三宝 酵母粉  鸡精  十全香  厨房调味料3g/包,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3619482177-37e138196ae84525a03c2b47d004e597.jpg,烘焙原料/食品添加剂,1,1,50,500,0.0,#/StaticPage/ProductDetail?relProductId=21957983104177&sourceType=99&timestamp=1717111606&signature=23a624aee89dfed59bb6c84114950f71,https://app.kwaixiaodian.com/merchant/shop/detail?id=21957983104177,0,辛味道,83686,#/StaticPage/BrandDetail?brandId=83686&isTrusted=true,282738,21957983104177,0,0%,凯中福食品专营店,#/StaticPage/Shop/Detail?shopId=282738,快手小店,0,,0,-1,,
采集茶香粉色马蹄爆爆珠900g罐装爆浆珍珠爆爆蛋冰粉水果捞奶茶,[],18.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2631411820-02ced2fafb574589970dc8c79a78e180.jpg,烘焙原料/食品添加剂,1,65,26,489,0.0,#/StaticPage/ProductDetail?relProductId=22085534529820&sourceType=99&timestamp=1717111606&signature=6a87fa4b90fc3cf0126d7db078190261,https://app.kwaixiaodian.com/merchant/shop/detail?id=22085534529820,0,采集茶香,201044,#/StaticPage/BrandDetail?brandId=201044&isTrusted=true,171814,22085534529820,0,0%,采集茶香旗舰店,#/StaticPage/Shop/Detail?shopId=171814,快手小店,0,,0,-1,,
食用果冻奶茶黑凉粉,[],16.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3399033434-b012851febc04150805a6e5b9f32d58e.jpg,烘焙原料/食品添加剂,1,8,29,487,0.0,#/StaticPage/ProductDetail?relProductId=21948712427434&sourceType=99&timestamp=1717111606&signature=3208e1026ebce72c7f43f01ecb55335e,https://app.kwaixiaodian.com/merchant/shop/detail?id=21948712427434,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,238093,21948712427434,0,0%,森庄农品官方旗舰店,#/StaticPage/Shop/Detail?shopId=238093,快手小店,0,,0,-1,,
【9.9发20包】沐春益生菌发面旺干酵母高活性发面宝小包装发酵粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-4042948936-2d9ff4e6e4944a4f8757c24b4c298c53.jpg,烘焙原料/食品添加剂,4,271,52,485,0.0,#/StaticPage/ProductDetail?relProductId=21905722832936&sourceType=99&timestamp=1717111608&signature=35503aacc8278dc6d0bd7a732f80a07d,https://app.kwaixiaodian.com/merchant/shop/detail?id=21905722832936,0,沐春,32413,#/StaticPage/BrandDetail?brandId=32413&isTrusted=true,353895,21905722832936,0,0%,沐春城野专卖店,#/StaticPage/Shop/Detail?shopId=353895,快手小店,0,,0,-1,,
【吕小厨专属】百利吉士粉蛋糕布丁蛋挞面包烤箱烘焙原料300g,[],14.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2177341831-0e4a55d6cac44cd98cdb30335593e3c1.jpg,烘焙原料/食品添加剂,2,10,50,474,0.0,#/StaticPage/ProductDetail?relProductId=20258221335831&sourceType=99&timestamp=1717111608&signature=649cd1ccdfccf2b93cfa3a6e52f279e9,https://app.kwaixiaodian.com/merchant/shop/detail?id=20258221335831,0,百利,2588,#/StaticPage/BrandDetail?brandId=2588&isTrusted=true,117193,20258221335831,1,1%,百利食品旗舰店,#/StaticPage/Shop/Detail?shopId=117193,快手小店,0,,0,-1,,
虎师傅20袋高活性耐高糖干酵母粉馒头花卷烘焙多用5g/袋DL,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-779340010-4d3977d1c2184eb5a67b04f30342ebfa.jpg,烘焙原料/食品添加剂,6,76,49,465,0.0,#/StaticPage/ProductDetail?relProductId=21952478821010&sourceType=99&timestamp=1717111608&signature=a56f1b9664beb73969e24689c7afc7b6,https://app.kwaixiaodian.com/merchant/shop/detail?id=21952478821010,0,虎师傅,88724,#/StaticPage/BrandDetail?brandId=88724&isTrusted=true,180896,21952478821010,0,0%,希尔康调味品专营店,#/StaticPage/Shop/Detail?shopId=180896,快手小店,0,,0,-1,,
【媛姐专享】幸福屯熟糕粉480g 用于糕点月饼馅料 手粉防粘手,[],14.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2374390615-9c7eb908693b46aabd687ca44e560945.jpg,烘焙原料/食品添加剂,2,8,31,462,0.0,#/StaticPage/ProductDetail?relProductId=20855228584615&sourceType=99&timestamp=1717111608&signature=e7fd79a3cd9337f0604a969a9c8af05c,https://app.kwaixiaodian.com/merchant/shop/detail?id=20855228584615,0,幸福屯,80018,#/StaticPage/BrandDetail?brandId=80018&isTrusted=true,7680,20855228584615,1,30%,幸福屯沈阳茂汇专卖店,#/StaticPage/Shop/Detail?shopId=7680,快手小店,0,,0,-1,,
老面味发面王5克/袋 发面馒头包子酵母快速发酵粉蓬松面食袋装,[],4.90 - 6.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1378250470-45489e4ff50c492eb4b1a1ad0f537c79.jpg,烘焙原料/食品添加剂,1,46,68,459,0.0,#/StaticPage/ProductDetail?relProductId=21847136186470&sourceType=99&timestamp=1717111608&signature=dc3c911dd3542b3b1a63711baa97b436,https://app.kwaixiaodian.com/merchant/shop/detail?id=21847136186470,0,,0,,15940,21847136186470,0,0%,海珍美食企业店,#/StaticPage/Shop/Detail?shopId=15940,快手小店,0,,0,-1,,
ZF【达人优选】3g*40包发面旺酵母发酵粉益生菌高活性酵母【cq】,[],8.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3191289493-4250038d91bb4729a47e2e420a05a806.jpg,烘焙原料/食品添加剂,1,1,52,458,0.0,#/StaticPage/ProductDetail?relProductId=21755550926493&sourceType=99&timestamp=1717111608&signature=eb45a2c3ebc9393e833355ac95a78f8c,https://app.kwaixiaodian.com/merchant/shop/detail?id=21755550926493,0,醉锅里,240564,#/StaticPage/BrandDetail?brandId=240564&isTrusted=true,342249,21755550926493,0,0%,醉锅里食品专营店,#/StaticPage/Shop/Detail?shopId=342249,快手小店,0,,0,-1,,
尚川耐高糖高活性干酵母粉蒸包子花卷发糕面包多用型5g袋,[],9.90 - 9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-d6e4f175a6f5447084c0818e213e5d30.jpg,烘焙原料/食品添加剂,1,31,46,455,0.0,#/StaticPage/ProductDetail?relProductId=21170352929726&sourceType=99&timestamp=1717111608&signature=d3e64f3e5f271da505c8faeeaaae6a25,https://app.kwaixiaodian.com/merchant/shop/detail?id=21170352929726,1,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,21170352929726,0,0%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
【厨房三宝】【拍一发27】 鸡精2包＋酵母粉20包＋十全香5盒,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/item_image-3619482177-abf59d9aca2d4f6c9507785b66046f10.jpg,烘焙原料/食品添加剂,1,1,45,450,0.0,#/StaticPage/ProductDetail?relProductId=22021113678177&sourceType=99&timestamp=1717111608&signature=9933e8f63bc4e1b685efde09173c6d6a,https://app.kwaixiaodian.com/merchant/shop/detail?id=22021113678177,0,辛味道,83686,#/StaticPage/BrandDetail?brandId=83686&isTrusted=true,282738,22021113678177,0,0%,凯中福食品专营店,#/StaticPage/Shop/Detail?shopId=282738,快手小店,0,,0,-1,,
